eb_type,country,isCtryFlagged,isCtryGrey,color,eb_prev,prev,h,hm,num_pos,num_tested,num_arrivals,alpha,beta,alpha.post,beta.post,p0,S0,low,up,date
AQ,AQ,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,1,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
AS,AS,TRUE,FALSE,black,0.007555970900080488,0,0.007600888379076768,0.0016562547125015914,0,25,73,1.2786134193287966,142.94033094097526,1.2786134193287966,167.94033094097526,0.00886577990845932,144.21894436030405,6.701576511266168e-4,0.020700740528166395,2020-09-23
AU,AU,FALSE,FALSE,white,0.0024179614617029785,0,0.0024218764421254516,8.027520332048019e-4,0,4,6,1.4957939172444057,613.1219718890446,1.4957939172444057,617.1219718890446,0.0024336978207620498,614.6177658062891,2.827997209132496e-4,0.006297324282645624,2020-09-23
BA,BA,TRUE,FALSE,black,0.008511665587677204,0,0.008568707041925298,0.0018671450902109094,0,6,8,1.2786134193287966,142.94033094097526,1.2786134193287966,148.94033094097526,0.00886577990845932,144.21894436030405,7.555362736410834e-4,0.023308062392807027,2020-09-23
BD,BD,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,2,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
BE*,BE,FALSE,TRUE,grey,0.003325265710728798,0.0020964360587002098,0.0033291740258386917,0.002153834834963268,1,477,4520,1.832521923615119,372.9856995424571,2.832521923615119,848.985699542457,0.0048890950830708085,374.8182214660722,8.621191046615291e-4,0.007086072335438565,2020-09-23
BF,BF,TRUE,FALSE,black,0.007980413455061976,0,0.008030535715871612,0.001749876061847949,0,16,28,1.2786134193287966,142.94033094097526,1.2786134193287966,158.94033094097526,0.00886577990845932,144.21894436030405,7.080587680306373e-4,0.021859008059583185,2020-09-23
BG*,BG,FALSE,TRUE,grey,0.0037642837568741924,0,0.0037720320948132565,0.0017136490292661022,0,112,223,1.832521923615119,372.9856995424571,1.832521923615119,484.9856995424571,0.0048890950830708085,374.8182214660722,5.980061450845827e-4,0.009165994728942306,2020-09-23
BH,BH,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,2,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
BI,BI,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,3,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
BJ,BJ,TRUE,FALSE,black,0.008865779908459322,NA,0.008927683589903554,0.0019453670781700006,0,0,3,1.2786134193287966,142.94033094097526,1.2786134193287966,142.94033094097526,0.00886577990845932,144.21894436030405,7.872070620839715e-4,0.02427352705922281,2020-09-23
BL,BL,TRUE,FALSE,black,0.008626518187989702,0,0.008685114710505698,0.001892510644872696,0,4,7,1.2786134193287966,142.94033094097526,1.2786134193287966,146.94033094097526,0.00886577990845932,144.21894436030405,7.658062041426964e-4,0.023621236176004756,2020-09-23
BM,BM,TRUE,FALSE,black,0.008184752653172441,0,0.008237483025015285,0.001794970455939073,0,12,17,1.2786134193287966,142.94033094097526,1.2786134193287966,154.94033094097526,0.00886577990845932,144.21894436030405,7.263152765902729e-4,0.022416458380923432,2020-09-23
BO,BO,TRUE,FALSE,black,0.008568707041925298,0,0.008626518187989702,0.00187974229968551,0,5,15,1.2786134193287966,142.94033094097526,1.2786134193287966,147.94033094097526,0.00886577990845932,144.21894436030405,7.606365749018511e-4,0.023463604377883862,2020-09-23
BR,BR,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,4,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
BS,BS,TRUE,FALSE,black,0.007251674223422979,0.0058823529411764705,0.0072748263167238284,0.0040821714086935095,1,170,326,1.2786134193287966,142.94033094097526,2.2786134193287966,311.9403309409753,0.00886577990845932,144.21894436030405,0.0015107528331703953,0.016464544308603557,2020-09-23
BT,BT,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,2,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
BW,BW,TRUE,FALSE,black,0.008345008671525997,0,0.008399831076888192,0.0018303465478601356,0,9,12,1.2786134193287966,142.94033094097526,1.2786134193287966,151.94033094097526,0.00886577990845932,144.21894436030405,7.406376667506159e-4,0.022853567849252965,2020-09-23
BY,BY,TRUE,FALSE,black,0.007600888379076768,0,0.007646343087621629,0.0016661594198829086,0,24,33,1.2786134193287966,142.94033094097526,1.2786134193287966,166.94033094097526,0.00886577990845932,144.21894436030405,6.741673140583886e-4,0.02082333956342841,2020-09-23
BZ,BZ,TRUE,FALSE,black,0.02215866346609672,0.0425531914893617,0.022252073642614667,0.018036558719484695,4,94,136,1.2786134193287966,142.94033094097526,5.278613419328797,232.94033094097526,0.00886577990845932,144.21894436030405,0.009086821213998989,0.039754498057952836,2020-09-23
CA,CA,FALSE,FALSE,white,0.0021229637641046392,0.0017825311942959,0.0021247711297225492,0.0012734303539310532,1,561,4696,1.4957939172444057,613.1219718890446,2.4957939172444057,1173.1219718890447,0.0024336978207620498,614.6177658062891,4.8612253405935985e-4,0.004698764023302562,2020-09-23
CD,CD,TRUE,FALSE,black,0.008568707041925298,0,0.008626518187989702,0.00187974229968551,0,5,89,1.2786134193287966,142.94033094097526,1.2786134193287966,147.94033094097526,0.00886577990845932,144.21894436030405,7.606365749018511e-4,0.023463604377883862,2020-09-23
CH,CH,FALSE,FALSE,white,0.0023096863554725538,0,0.002313258305514156,7.667496061234629e-4,0,33,41,1.4957939172444057,613.1219718890446,1.4957939172444057,646.1219718890446,0.0024336978207620498,614.6177658062891,2.7011335233353983e-4,0.00601564021169802,2020-09-23
CI,CI,TRUE,FALSE,black,0.00773890321282067,0,0.0077860287332225135,0.001696597310463193,0,21,27,1.2786134193287966,142.94033094097526,1.2786134193287966,163.94033094097526,0.00886577990845932,144.21894436030405,6.864894506291705e-4,0.021200006991639042,2020-09-23
CL,CL,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,2,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
CN,CN,FALSE,FALSE,white,0.00228498827159395,0,0.0022884841806575223,7.585380067397722e-4,0,40,73,1.4957939172444057,613.1219718890446,1.4957939172444057,653.1219718890446,0.0024336978207620498,614.6177658062891,2.6721982847155207e-4,0.005951382653884512,2020-09-23
CO,CO,TRUE,FALSE,black,0.0028149715796850403,0,0.0028211826430457262,6.147435423778357e-4,0,310,1202,1.2786134193287966,142.94033094097526,1.2786134193287966,452.9403309409753,0.00886577990845932,144.21894436030405,2.486616050661855e-4,0.007729936952325711,2020-09-23
CU,CU,FALSE,FALSE,white,0.0020061135689637146,0,0.0020088077211329034,6.658368091816192e-4,0,131,163,1.4957939172444057,613.1219718890446,1.4957939172444057,744.1219718890446,0.0024336978207620498,614.6177658062891,2.3455574774767566e-4,0.005225724062256392,2020-09-23
CV,CV,TRUE,FALSE,black,0.008568707041925298,0,0.008626518187989702,0.00187974229968551,0,5,5,1.2786134193287966,142.94033094097526,1.2786134193287966,147.94033094097526,0.00886577990845932,144.21894436030405,7.606365749018511e-4,0.023463604377883862,2020-09-23
CW,CW,TRUE,FALSE,black,0.008685114710505698,0,0.008744512723181158,0.001905453636994218,0,3,5,1.2786134193287966,142.94033094097526,1.2786134193287966,145.94033094097526,0.00886577990845932,144.21894436030405,7.710465845926974e-4,0.023781000187163226,2020-09-23
CY,CY,FALSE,FALSE,white,0.0011491806247111525,0,0.0011500641899329443,3.811987889747525e-4,0,687,67692,1.4957939172444057,613.1219718890446,1.4957939172444057,1300.1219718890447,0.0024336978207620498,614.6177658062891,1.3427331693551475e-4,0.002994707540117348,2020-09-23
CZ,CZ,FALSE,FALSE,white,0.0049797983391733905,0.0081799591002045,0.004984314680641489,0.004077382078055723,4,489,867,1.4957939172444057,613.1219718890446,5.495793917244406,1098.1219718890447,0.0024336978207620498,614.6177658062891,0.0020741517923521286,0.008895266383137534,2020-09-23
DE,DE,FALSE,FALSE,white,0.0020557413349945957,0,0.0020585705272215616,6.823311245276938e-4,0,113,174,1.4957939172444057,613.1219718890446,1.4957939172444057,726.1219718890446,0.0024336978207620498,614.6177658062891,2.4036752086242918e-4,0.005354874224466084,2020-09-23
DJ,DJ,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,1,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
DK,DK,FALSE,FALSE,white,0.002425804120788681,0,0.0024297445595731454,8.053599892378881e-4,0,2,6,1.4957939172444057,613.1219718890446,1.4957939172444057,615.1219718890446,0.0024336978207620498,614.6177658062891,2.837187119003079e-4,0.006317726303062657,2020-09-23
DM,DM,TRUE,FALSE,black,0.007646343087621629,0,0.007692344721894116,0.001676183303901034,0,23,42,1.2786134193287966,142.94033094097526,1.2786134193287966,165.94033094097526,0.00886577990845932,144.21894436030405,6.78225246782103e-4,0.020947399371352704,2020-09-23
DO,DO,FALSE,FALSE,white,0.0024297445595731454,0,0.0024336978207620498,8.066703320786639e-4,0,1,1,1.4957939172444057,613.1219718890446,1.4957939172444057,614.1219718890446,0.0024336978207620498,614.6177658062891,2.8418045081633525e-4,0.006327976967281823,2020-09-23
DZ,DZ,FALSE,FALSE,white,0.001744126552506915,0,0.0017461626141228742,5.787808017006758e-4,0,243,870,1.4957939172444057,613.1219718890446,1.4957939172444057,856.1219718890446,0.0024336978207620498,614.6177658062891,2.0388258801374963e-4,0.004543834773856785,2020-09-23
EC,EC,TRUE,FALSE,black,0.008511665587677204,0,0.008568707041925298,0.0018671450902109094,0,6,9,1.2786134193287966,142.94033094097526,1.2786134193287966,148.94033094097526,0.00886577990845932,144.21894436030405,7.555362736410834e-4,0.023308062392807027,2020-09-23
EG,EG,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,1,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
ER,ER,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,2,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
ES*,ES,FALSE,TRUE,grey,0.0027689203230997204,0,0.0027731104622834685,0.001259834999355965,0,287,1318,1.832521923615119,372.9856995424571,1.832521923615119,659.985699542457,0.0048890950830708085,374.8182214660722,4.395751621272413e-4,0.006745306938689688,2020-09-23
ET,ET,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,1,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
FI,FI,FALSE,FALSE,white,0.0023794967285498897,0,0.002383288043675415,7.899615725623514e-4,0,14,16,1.4957939172444057,613.1219718890446,1.4957939172444057,627.1219718890446,0.0024336978207620498,614.6177658062891,2.782926436588708e-4,0.006197259312912637,2020-09-23
FJ,FJ,TRUE,FALSE,black,0.008804728783569842,0,0.008865779908459322,0.0019318780938566093,0,1,1,1.2786134193287966,142.94033094097526,1.2786134193287966,143.94033094097526,0.00886577990845932,144.21894436030405,7.81745489521947e-4,0.02410710026191587,2020-09-23
FR,FR,FALSE,FALSE,white,0.002302575446636476,0,0.0023061254194679695,7.643853489398184e-4,0,35,51,1.4957939172444057,613.1219718890446,1.4957939172444057,648.1219718890446,0.0024336978207620498,614.6177658062891,2.692802567042209e-4,0.005997139754677063,2020-09-23
GB,GB,FALSE,FALSE,white,0.0024218764421254516,0,0.002425804120788681,8.040538964947042e-4,0,3,7,1.4957939172444057,613.1219718890446,1.4957939172444057,616.1219718890446,0.0024336978207620498,614.6177658062891,2.832584710254265e-4,0.006307508795053108,2020-09-23
GD,GD,TRUE,FALSE,black,0.007174396773127734,0,0.0072148800115254385,0.0015721424158940214,0,34,51,1.2786134193287966,142.94033094097526,1.2786134193287966,176.94033094097526,0.00886577990845932,144.21894436030405,6.361079367316651e-4,0.0196590412668588,2020-09-23
GE,GE,FALSE,FALSE,white,0.005517196811544497,0.10526315789473684,0.005525918028541165,0.003945184678877057,2,19,35,1.4957939172444057,613.1219718890446,3.4957939172444057,630.1219718890446,0.0024336978207620498,614.6177658062891,0.0017112615684077932,0.01106878866680161,2020-09-23
GF,GF,TRUE,FALSE,black,0.013403381894839873,0.017142857142857144,0.013445501894709095,0.010303011424789907,3,175,249,1.2786134193287966,142.94033094097526,4.278613419328797,314.9403309409753,0.00886577990845932,144.21894436030405,0.0048208885774222365,0.025411360320603316,2020-09-23
GI,GI,TRUE,FALSE,black,0.008184752653172441,0,0.008237483025015285,0.001794970455939073,0,12,14,1.2786134193287966,142.94033094097526,1.2786134193287966,154.94033094097526,0.00886577990845932,144.21894436030405,7.263152765902729e-4,0.022416458380923432,2020-09-23
GN,GN,TRUE,FALSE,black,0.008685114710505698,0,0.008744512723181158,0.001905453636994218,0,3,3,1.2786134193287966,142.94033094097526,1.2786134193287966,145.94033094097526,0.00886577990845932,144.21894436030405,7.710465845926974e-4,0.023781000187163226,2020-09-23
GP,GP,TRUE,FALSE,black,0.008399831076888192,0,0.008455378555495595,0.0018424504979016002,0,8,13,1.2786134193287966,142.94033094097526,1.2786134193287966,150.94033094097526,0.00886577990845932,144.21894436030405,7.45538150482158e-4,0.0230030838089762,2020-09-23
GR,GR,FALSE,FALSE,white,0.002410169350052544,0,0.0024140591180402586,8.001609130739573e-4,0,6,28,1.4957939172444057,613.1219718890446,1.4957939172444057,619.1219718890446,0.0024336978207620498,614.6177658062891,2.818866640982393e-4,0.006277053607376551,2020-09-23
GT,GT,TRUE,FALSE,black,0.008744512723181158,0,0.008804728783569842,0.00191857488398708,0,2,2,1.2786134193287966,142.94033094097526,1.2786134193287966,144.94033094097526,0.00886577990845932,144.21894436030405,7.763591787058856e-4,0.023942939966106747,2020-09-23
GW,GW,TRUE,FALSE,black,0.008685114710505698,0,0.008744512723181158,0.001905453636994218,0,3,3,1.2786134193287966,142.94033094097526,1.2786134193287966,145.94033094097526,0.00886577990845932,144.21894436030405,7.710465845926974e-4,0.023781000187163226,2020-09-23
GY,GY,FALSE,FALSE,white,0.0024297445595731454,0,0.0024336978207620498,8.066703320786639e-4,0,1,3,1.4957939172444057,613.1219718890446,1.4957939172444057,614.1219718890446,0.0024336978207620498,614.6177658062891,2.8418045081633525e-4,0.006327976967281823,2020-09-23
HN,HN,TRUE,FALSE,black,0.007511581182305675,0,0.007555970900080488,0.0016464670689327065,0,26,45,1.2786134193287966,142.94033094097526,1.2786134193287966,168.94033094097526,0.00886577990845932,144.21894436030405,6.661954018122125e-4,0.020579576617116846,2020-09-23
HT,HT,TRUE,FALSE,black,0.007555970900080488,0,0.007600888379076768,0.0016562547125015914,0,25,35,1.2786134193287966,142.94033094097526,1.2786134193287966,167.94033094097526,0.00886577990845932,144.21894436030405,6.701576511266168e-4,0.020700740528166395,2020-09-23
HU,HU,FALSE,FALSE,white,0.0038274526813055413,0.005357142857142857,0.0038307139242696646,0.00297864774980017,3,560,1535,1.4957939172444057,613.1219718890446,4.495793917244406,1170.1219718890447,0.0024336978207620498,614.6177658062891,0.0014155500286555068,0.007187826918264917,2020-09-23
ID,ID,FALSE,FALSE,white,0.0022172465551017085,0,0.0022205381050988317,7.360166884122533e-4,0,60,86,1.4957939172444057,613.1219718890446,1.4957939172444057,673.1219718890446,0.0024336978207620498,614.6177658062891,2.5928406357089213e-4,0.005775129817204956,2020-09-23
IE,IE,FALSE,FALSE,white,0.006230501163897456,0.006496466833827217,0.006231164857426456,0.0061246415599353265,57,8774,16033,1.4957939172444057,613.1219718890446,58.495793917244406,9330.121971889044,0.0024336978207620498,614.6177658062891,0.004957212349208372,0.007623285631473298,2020-09-23
IL*,IL,FALSE,TRUE,grey,0.002087646398668176,0.0015463917525773195,0.0020885486503573105,0.0016563625820125018,3,1940,4698,1.832521923615119,372.9856995424571,4.8325219236151185,2309.985699542457,0.0048890950830708085,374.8182214660722,8.067884886711067e-4,0.0038518287038008495,2020-09-23
IN,IN,TRUE,FALSE,black,0.008865779908459322,NA,0.008927683589903554,0.0019453670781700006,0,0,1,1.2786134193287966,142.94033094097526,1.2786134193287966,142.94033094097526,0.00886577990845932,144.21894436030405,7.872070620839715e-4,0.02427352705922281,2020-09-23
IS,IS,TRUE,FALSE,black,0.008132693070362781,0,0.008184752653172441,0.0017834803612947312,0,13,24,1.2786134193287966,142.94033094097526,1.2786134193287966,155.94033094097526,0.00886577990845932,144.21894436030405,7.216634539264139e-4,0.022274447265448694,2020-09-23
