"date","country","cases_metric"
2020-09-01,"SA",29.208
2020-09-02,"SA",0
2020-09-03,"SA",27.288
2020-09-04,"SA",26.525
2020-09-05,"SA",25.511
2020-09-06,"SA",24.707
2020-09-07,"SA",0
2020-09-08,"SA",0
2020-09-09,"SA",0
2020-09-10,"SA",22.676
2020-09-11,"SA",22.163
2020-09-12,"SA",21.609
2020-09-13,"SA",21.001
2020-09-14,"SA",20.365
2020-09-15,"SA",19.705
2020-09-16,"SA",19.258
2020-09-17,"SA",18.626
2020-09-18,"SA",18.154
2020-09-19,"SA",17.698
2020-09-20,"SA",17.321
2020-09-21,"SA",0
2020-09-22,"SA",16.365
2020-09-23,"SA",15.872
2020-09-24,"SA",15.626
2020-09-25,"SA",15.236
2020-09-26,"SA",14.809
2020-09-27,"SA",14.44
2020-09-28,"SA",14.112
2020-09-29,"SA",13.96
2020-09-30,"SA",13.907
2020-10-01,"SA",13.32
2020-10-02,"SA",13.295
2020-10-03,"SA",13.332
2020-10-04,"SA",13.16
2020-10-05,"SA",13.106
2020-10-06,"SA",12.795
2020-10-07,"SA",12.54
2020-10-08,"SA",12.745
2020-10-09,"SA",12.454
2020-10-10,"SA",12.15
2020-10-11,"SA",12.093
2020-10-12,"SA",0
2020-10-13,"SA",11.691
2020-10-14,"SA",11.678
2020-10-15,"SA",11.814
2020-10-16,"SA",12.023
2020-10-17,"SA",12.13
2020-10-18,"SA",11.941
2020-10-19,"SA",12.044
2020-10-20,"SA",12.179
2020-10-21,"SA",11.814
2020-10-22,"SA",11.42
2020-10-23,"SA",11.129
2020-10-24,"SA",10.923
2020-10-25,"SA",11.071
2020-10-26,"SA",0
2020-10-27,"SA",10.87
2020-10-28,"SA",10.928
2020-10-29,"SA",10.973
2020-10-30,"SA",11.112
2020-10-31,"SA",11.174
2020-11-01,"SA",11.202
2020-08-06,"SM",0
2020-08-07,"SM",0
2020-08-08,"SM",0
2020-08-09,"SM",0
2020-08-10,"SM",0
2020-08-11,"SM",0
2020-08-12,"SM",0
2020-08-13,"SM",0
2020-08-14,"SM",0
2020-08-15,"SM",0
2020-08-16,"SM",0
2020-08-17,"SM",0
2020-08-18,"SM",0
2020-08-19,"SM",12.628
2020-08-20,"SM",0
2020-08-21,"SM",0
2020-08-22,"SM",21.047
2020-08-23,"SM",0
2020-08-24,"SM",0
2020-08-25,"SM",0
2020-08-26,"SM",0
2020-08-27,"SM",25.256
2020-08-28,"SM",0
2020-08-29,"SM",25.256
2020-08-30,"SM",25.256
2020-08-31,"SM",0
2020-09-01,"SM",46.303
2020-09-02,"SM",0
2020-09-03,"SM",105.234
2020-09-04,"SM",0
2020-09-05,"SM",105.234
2020-09-06,"SM",0
2020-09-07,"SM",25.256
2020-09-08,"SM",0
2020-09-09,"SM",0
2020-09-10,"SM",0
2020-09-11,"SM",0
2020-09-12,"SM",0
2020-09-13,"SM",25.256
2020-09-14,"SM",0
2020-09-15,"SM",0
2020-09-16,"SM",0
2020-09-17,"SM",4.209
2020-09-18,"SM",0
2020-09-19,"SM",0
2020-09-20,"SM",0
2020-09-21,"SM",0
2020-09-22,"SM",4.209
2020-09-23,"SM",0
2020-09-24,"SM",0
2020-09-25,"SM",0
2020-09-26,"SM",0
2020-09-27,"SM",0
2020-09-28,"SM",0
2020-09-29,"SM",0
2020-09-30,"SM",0
2020-10-01,"SM",0
2020-10-02,"SM",0
2020-10-03,"SM",21.047
2020-10-04,"SM",0
2020-10-05,"SM",0
2020-10-06,"SM",21.047
2020-10-07,"SM",0
2020-10-08,"SM",0
2020-10-09,"SM",0
2020-10-10,"SM",0
2020-10-11,"SM",0
2020-10-12,"SM",0
2020-10-13,"SM",0
2020-10-14,"SM",0
2020-10-15,"SM",0
2020-10-16,"SM",0
2020-10-17,"SM",0
2020-10-18,"SM",0
2020-10-19,"SM",0
2020-10-20,"SM",105.234
2020-10-21,"SM",0
2020-10-22,"SM",0
2020-10-23,"SM",0
2020-10-24,"SM",0
2020-10-25,"SM",0
2020-10-26,"SM",0
2020-10-27,"SM",0
2020-10-28,"SM",0
2020-10-29,"SM",0
2020-10-30,"SM",0
2020-10-31,"SM",458.82
2020-11-01,"SM",0
2020-08-06,"SR",0
2020-08-07,"SR",119.081
2020-08-08,"SR",0
2020-08-09,"SR",0
2020-08-10,"SR",0
2020-08-11,"SR",0
2020-08-12,"SR",0
2020-08-13,"SR",0
2020-08-14,"SR",0
2020-08-15,"SR",0
2020-08-16,"SR",159.506
2020-08-17,"SR",0
2020-08-18,"SR",0
2020-08-19,"SR",0
2020-08-20,"SR",0
2020-08-21,"SR",0
2020-08-22,"SR",0
2020-08-23,"SR",148.06
2020-08-24,"SR",0
2020-08-25,"SR",0
2020-08-26,"SR",0
2020-08-27,"SR",0
2020-08-28,"SR",0
2020-08-29,"SR",0
2020-08-30,"SR",0
2020-08-31,"SR",0
2020-09-01,"SR",0
2020-09-02,"SR",0
2020-09-03,"SR",0
2020-09-04,"SR",0
2020-09-05,"SR",0
2020-09-06,"SR",0
2020-09-07,"SR",0
2020-09-08,"SR",0
2020-09-09,"SR",0
2020-09-10,"SR",0
2020-09-11,"SR",0
2020-09-12,"SR",0
2020-09-13,"SR",0
2020-09-14,"SR",0
2020-09-15,"SR",0
2020-09-16,"SR",0
2020-09-17,"SR",0
2020-09-18,"SR",0
2020-09-19,"SR",0
2020-09-20,"SR",0
2020-09-21,"SR",0
2020-09-22,"SR",0
2020-09-23,"SR",0
2020-09-24,"SR",0
2020-09-25,"SR",0
2020-09-26,"SR",0
2020-09-27,"SR",0
2020-09-28,"SR",0
2020-09-29,"SR",0
2020-09-30,"SR",0
2020-10-01,"SR",0
2020-10-02,"SR",0
2020-10-03,"SR",0
2020-10-04,"SR",0
2020-10-05,"SR",0
2020-10-06,"SR",0
2020-10-07,"SR",0
2020-10-08,"SR",0
2020-10-09,"SR",0
2020-10-10,"SR",0
2020-10-11,"SR",0
2020-10-12,"SR",0
2020-10-13,"SR",0
2020-10-14,"SR",0
2020-10-15,"SR",0
2020-10-16,"SR",0
2020-10-17,"SR",0
2020-10-18,"SR",0
2020-10-19,"SR",0
2020-10-20,"SR",0
2020-10-21,"SR",0
2020-10-22,"SR",0
2020-10-23,"SR",0
2020-10-24,"SR",0
2020-10-25,"SR",0
2020-10-26,"SR",0
2020-10-27,"SR",0
2020-10-28,"SR",0
2020-10-29,"SR",0
2020-10-30,"SR",0
2020-10-31,"SR",0
2020-11-01,"SR",0
2020-08-06,"SV",0
2020-08-07,"SV",63.784
2020-08-08,"SV",0
2020-08-09,"SV",0
2020-08-10,"SV",0
2020-08-11,"SV",0
2020-08-12,"SV",0
2020-08-13,"SV",0
2020-08-14,"SV",0
2020-08-15,"SV",0
2020-08-16,"SV",0
2020-08-17,"SV",0
2020-08-18,"SV",0
2020-08-19,"SV",0
2020-08-20,"SV",0
2020-08-21,"SV",0
2020-08-22,"SV",41.539
2020-08-23,"SV",0
2020-08-24,"SV",0
2020-08-25,"SV",0
2020-08-26,"SV",0
2020-08-27,"SV",0
2020-08-28,"SV",0
2020-08-29,"SV",0
2020-08-30,"SV",0
2020-08-31,"SV",0
2020-09-01,"SV",0
2020-09-02,"SV",0
2020-09-03,"SV",0
2020-09-04,"SV",0
2020-09-05,"SV",0
2020-09-06,"SV",0
2020-09-07,"SV",0
2020-09-08,"SV",0
2020-09-09,"SV",0
2020-09-10,"SV",0
2020-09-11,"SV",0
2020-09-12,"SV",0
2020-09-13,"SV",0
2020-09-14,"SV",0
2020-09-15,"SV",0
2020-09-16,"SV",0
2020-09-17,"SV",0
2020-09-18,"SV",0
2020-09-19,"SV",0
2020-09-20,"SV",0
2020-09-21,"SV",0
2020-09-22,"SV",0
2020-09-23,"SV",0
2020-09-24,"SV",0
2020-09-25,"SV",0
2020-09-26,"SV",0
2020-09-27,"SV",0
2020-09-28,"SV",0
2020-09-29,"SV",0
2020-09-30,"SV",0
2020-10-01,"SV",0
2020-10-02,"SV",0
2020-10-03,"SV",0
2020-10-04,"SV",0
2020-10-05,"SV",0
2020-10-06,"SV",0
2020-10-07,"SV",0
2020-10-08,"SV",0
2020-10-09,"SV",0
2020-10-10,"SV",0
2020-10-11,"SV",0
2020-10-12,"SV",0
2020-10-13,"SV",0
2020-10-14,"SV",0
2020-10-15,"SV",0
2020-10-16,"SV",0
2020-10-17,"SV",0
2020-10-18,"SV",0
2020-10-19,"SV",0
2020-10-20,"SV",0
2020-10-21,"SV",0
2020-10-22,"SV",0
2020-10-23,"SV",0
2020-10-24,"SV",25.461
2020-10-25,"SV",0
2020-10-26,"SV",0
2020-10-27,"SV",0
2020-10-28,"SV",0
2020-10-29,"SV",0
2020-10-30,"SV",0
2020-10-31,"SV",0
2020-11-01,"SV",0
2020-08-06,"SY",0
2020-08-07,"SY",2.131
2020-08-08,"SY",2.473
2020-08-09,"SY",0
2020-08-10,"SY",3.094
2020-08-11,"SY",3.33
2020-08-12,"SY",0
2020-08-13,"SY",0
2020-08-14,"SY",0
2020-08-15,"SY",3.714
2020-08-16,"SY",3.82
2020-08-17,"SY",3.992
2020-08-18,"SY",0
2020-08-19,"SY",0
2020-08-20,"SY",4.898
2020-08-21,"SY",4.702
2020-08-22,"SY",0
2020-08-23,"SY",4.49
2020-08-24,"SY",4.408
2020-08-25,"SY",0
2020-08-26,"SY",4.253
2020-08-27,"SY",0
2020-08-28,"SY",4.049
2020-08-29,"SY",4
2020-08-30,"SY",3.959
2020-08-31,"SY",3.967
2020-09-01,"SY",0
2020-09-02,"SY",3.796
2020-09-03,"SY",0
2020-09-04,"SY",0
2020-09-05,"SY",0
2020-09-06,"SY",3.886
2020-09-07,"SY",0
2020-09-08,"SY",0
2020-09-09,"SY",3.747
2020-09-10,"SY",3.698
2020-09-11,"SY",3.616
2020-09-12,"SY",0
2020-09-13,"SY",0
2020-09-14,"SY",0
2020-09-15,"SY",2.833
2020-09-16,"SY",2.653
2020-09-17,"SY",2.473
2020-09-18,"SY",0
2020-09-19,"SY",2.082
2020-09-20,"SY",2.114
2020-09-21,"SY",2.122
2020-09-22,"SY",0
2020-09-23,"SY",2.147
2020-09-24,"SY",2.204
2020-09-25,"SY",2.245
2020-09-26,"SY",2.204
2020-09-27,"SY",2.228
2020-09-28,"SY",0
2020-09-29,"SY",2.196
2020-09-30,"SY",0
2020-10-01,"SY",2.253
2020-10-02,"SY",2.294
2020-10-03,"SY",2.351
2020-10-04,"SY",2.375
2020-10-05,"SY",0
2020-10-06,"SY",2.522
2020-10-07,"SY",0
2020-10-08,"SY",2.482
2020-10-09,"SY",0
2020-10-10,"SY",2.669
2020-10-11,"SY",2.808
2020-10-12,"SY",0
2020-10-13,"SY",0
2020-10-14,"SY",3.012
2020-10-15,"SY",0
2020-10-16,"SY",2.979
2020-10-17,"SY",0
2020-10-18,"SY",2.939
2020-10-19,"SY",2.931
2020-10-20,"SY",0
2020-10-21,"SY",2.89
2020-10-22,"SY",2.784
2020-10-23,"SY",2.743
2020-10-24,"SY",0
2020-10-25,"SY",2.661
2020-10-26,"SY",0
2020-10-27,"SY",0
2020-10-28,"SY",0
2020-10-29,"SY",2.906
2020-10-30,"SY",0
2020-10-31,"SY",0
2020-11-01,"SY",3.012
2020-08-06,"SZ",0
2020-08-07,"SZ",48.146
2020-08-08,"SZ",0
2020-08-09,"SZ",51.963
2020-08-10,"SZ",0
2020-08-11,"SZ",0
2020-08-12,"SZ",0
2020-08-13,"SZ",0
2020-08-14,"SZ",0
2020-08-15,"SZ",0
2020-08-16,"SZ",0
2020-08-17,"SZ",0
2020-08-18,"SZ",0
2020-08-19,"SZ",0
2020-08-20,"SZ",0
2020-08-21,"SZ",0
2020-08-22,"SZ",0
2020-08-23,"SZ",0
2020-08-24,"SZ",47.53
2020-08-25,"SZ",0
2020-08-26,"SZ",41.62
2020-08-27,"SZ",0
2020-08-28,"SZ",0
2020-08-29,"SZ",0
2020-08-30,"SZ",0
2020-08-31,"SZ",0
2020-09-01,"SZ",33.616
2020-09-02,"SZ",0
2020-09-03,"SZ",0
2020-09-04,"SZ",0
2020-09-05,"SZ",0
2020-09-06,"SZ",0
2020-09-07,"SZ",0
2020-09-08,"SZ",0
2020-09-09,"SZ",0
2020-09-10,"SZ",0
2020-09-11,"SZ",0
2020-09-12,"SZ",0
2020-09-13,"SZ",0
2020-09-14,"SZ",0
2020-09-15,"SZ",0
2020-09-16,"SZ",0
2020-09-17,"SZ",0
2020-09-18,"SZ",0
2020-09-19,"SZ",0
2020-09-20,"SZ",0
2020-09-21,"SZ",0
2020-09-22,"SZ",21.918
2020-09-23,"SZ",0
2020-09-24,"SZ",0
2020-09-25,"SZ",0
2020-09-26,"SZ",0
2020-09-27,"SZ",0
2020-09-28,"SZ",0
2020-09-29,"SZ",0
2020-09-30,"SZ",0
2020-10-01,"SZ",0
2020-10-02,"SZ",0
2020-10-03,"SZ",0
2020-10-04,"SZ",0
2020-10-05,"SZ",0
2020-10-06,"SZ",0
2020-10-07,"SZ",16.746
2020-10-08,"SZ",0
2020-10-09,"SZ",0
2020-10-10,"SZ",0
2020-10-11,"SZ",16.008
2020-10-12,"SZ",0
2020-10-13,"SZ",0
2020-10-14,"SZ",0
2020-10-15,"SZ",0
2020-10-16,"SZ",0
2020-10-17,"SZ",0
2020-10-18,"SZ",0
2020-10-19,"SZ",0
2020-10-20,"SZ",0
2020-10-21,"SZ",0
2020-10-22,"SZ",0
2020-10-23,"SZ",0
2020-10-24,"SZ",0
2020-10-25,"SZ",0
2020-10-26,"SZ",0
2020-10-27,"SZ",0
2020-10-28,"SZ",0
2020-10-29,"SZ",0
2020-10-30,"SZ",0
2020-10-31,"SZ",0
2020-11-01,"SZ",0
2020-08-06,"TZ",0
2020-08-07,"TZ",0
2020-08-08,"TZ",0
2020-08-09,"TZ",0
2020-08-10,"TZ",0
2020-08-11,"TZ",0
2020-08-12,"TZ",0
2020-08-13,"TZ",0
2020-08-14,"TZ",0
2020-08-15,"TZ",0
2020-08-16,"TZ",0
2020-08-17,"TZ",0
2020-08-18,"TZ",0
2020-08-19,"TZ",0
2020-08-20,"TZ",0
2020-08-21,"TZ",0
2020-08-22,"TZ",0
2020-08-23,"TZ",0
2020-08-24,"TZ",0
2020-08-25,"TZ",0
2020-08-26,"TZ",0
2020-08-27,"TZ",0
2020-08-28,"TZ",0
2020-08-29,"TZ",0
2020-08-30,"TZ",0
2020-08-31,"TZ",0
2020-09-01,"TZ",0
2020-09-02,"TZ",0
2020-09-03,"TZ",0
2020-09-04,"TZ",0
2020-09-05,"TZ",0
2020-09-06,"TZ",0
2020-09-07,"TZ",0
2020-09-08,"TZ",0
2020-09-09,"TZ",0
2020-09-10,"TZ",0
2020-09-11,"TZ",0
2020-09-12,"TZ",0
2020-09-13,"TZ",0
2020-09-14,"TZ",0
2020-09-15,"TZ",0
2020-09-16,"TZ",0
2020-09-17,"TZ",0
2020-09-18,"TZ",0
2020-09-19,"TZ",0
2020-09-20,"TZ",0
2020-09-21,"TZ",0
2020-09-22,"TZ",0
2020-09-23,"TZ",0
2020-09-24,"TZ",0
2020-09-25,"TZ",0
2020-09-26,"TZ",0
2020-09-27,"TZ",0
2020-09-28,"TZ",0
2020-09-29,"TZ",0
2020-09-30,"TZ",0
2020-10-01,"TZ",0
2020-10-02,"TZ",0
2020-10-03,"TZ",0
2020-10-04,"TZ",0
2020-10-05,"TZ",0
2020-10-06,"TZ",0
2020-10-07,"TZ",0
2020-10-08,"TZ",0
2020-10-09,"TZ",0
2020-10-10,"TZ",0
2020-10-11,"TZ",0
2020-10-12,"TZ",0
2020-10-13,"TZ",0
2020-10-14,"TZ",0
2020-10-15,"TZ",0
2020-10-16,"TZ",0
2020-10-17,"TZ",0
2020-10-18,"TZ",0
2020-10-19,"TZ",0
2020-10-20,"TZ",0
2020-10-21,"TZ",0
2020-10-22,"TZ",0
2020-10-23,"TZ",0
2020-10-24,"TZ",0
2020-10-25,"TZ",0
2020-10-26,"TZ",0
2020-10-27,"TZ",0
2020-10-28,"TZ",0
2020-10-29,"TZ",0
2020-10-30,"TZ",0
2020-10-31,"TZ",0
2020-11-01,"TZ",0
2020-08-06,"UY",0
2020-08-07,"UY",3.084
2020-08-08,"UY",2.509
2020-08-09,"UY",0
2020-08-10,"UY",0
2020-08-11,"UY",3.002
2020-08-12,"UY",0
2020-08-13,"UY",0
2020-08-14,"UY",3.742
2020-08-15,"UY",3.948
2020-08-16,"UY",4.071
2020-08-17,"UY",0
2020-08-18,"UY",0
2020-08-19,"UY",4.113
2020-08-20,"UY",0
2020-08-21,"UY",3.989
2020-08-22,"UY",0
2020-08-23,"UY",0
2020-08-24,"UY",0
2020-08-25,"UY",3.126
2020-08-26,"UY",0
2020-08-27,"UY",0
2020-08-28,"UY",0
2020-08-29,"UY",0
2020-08-30,"UY",0
2020-08-31,"UY",0
2020-09-01,"UY",0
2020-09-02,"UY",0
2020-09-03,"UY",3.413
2020-09-04,"UY",0
2020-09-05,"UY",0
2020-09-06,"UY",0
2020-09-07,"UY",0
2020-09-08,"UY",0
2020-09-09,"UY",0
2020-09-10,"UY",4.729
2020-09-11,"UY",0
2020-09-12,"UY",0
2020-09-13,"UY",0
2020-09-14,"UY",0
2020-09-15,"UY",0
2020-09-16,"UY",0
2020-09-17,"UY",0
2020-09-18,"UY",0
2020-09-19,"UY",4.812
2020-09-20,"UY",0
2020-09-21,"UY",0
2020-09-22,"UY",0
2020-09-23,"UY",0
2020-09-24,"UY",0
2020-09-25,"UY",0
2020-09-26,"UY",3.167
2020-09-27,"UY",0
2020-09-28,"UY",0
2020-09-29,"UY",0
2020-09-30,"UY",0
2020-10-01,"UY",0
2020-10-02,"UY",0
2020-10-03,"UY",0
2020-10-04,"UY",0
2020-10-05,"UY",5.634
2020-10-06,"UY",0
2020-10-07,"UY",0
2020-10-08,"UY",0
2020-10-09,"UY",0
2020-10-10,"UY",0
2020-10-11,"UY",0
2020-10-12,"UY",0
2020-10-13,"UY",0
2020-10-14,"UY",0
2020-10-15,"UY",0
2020-10-16,"UY",0
2020-10-17,"UY",0
2020-10-18,"UY",0
2020-10-19,"UY",0
2020-10-20,"UY",0
2020-10-21,"UY",0
2020-10-22,"UY",0
2020-10-23,"UY",0
2020-10-24,"UY",12.708
2020-10-25,"UY",12.584
2020-10-26,"UY",0
2020-10-27,"UY",12.831
2020-10-28,"UY",0
2020-10-29,"UY",0
2020-10-30,"UY",0
2020-10-31,"UY",0
2020-11-01,"UY",0
2020-08-06,"VA",0
2020-08-07,"VA",0
2020-08-08,"VA",0
2020-08-09,"VA",0
2020-08-10,"VA",0
2020-08-11,"VA",0
2020-08-12,"VA",0
2020-08-13,"VA",0
2020-08-14,"VA",0
2020-08-15,"VA",0
2020-08-16,"VA",0
2020-08-17,"VA",0
2020-08-18,"VA",0
2020-08-19,"VA",0
2020-08-20,"VA",0
2020-08-21,"VA",0
2020-08-22,"VA",0
2020-08-23,"VA",0
2020-08-24,"VA",0
2020-08-25,"VA",0
2020-08-26,"VA",0
2020-08-27,"VA",0
2020-08-28,"VA",0
2020-08-29,"VA",0
2020-08-30,"VA",0
2020-08-31,"VA",0
2020-09-01,"VA",0
2020-09-02,"VA",0
2020-09-03,"VA",0
2020-09-04,"VA",0
2020-09-05,"VA",0
2020-09-06,"VA",0
2020-09-07,"VA",0
2020-09-08,"VA",0
2020-09-09,"VA",0
2020-09-10,"VA",0
2020-09-11,"VA",0
2020-09-12,"VA",0
2020-09-13,"VA",0
2020-09-14,"VA",0
2020-09-15,"VA",0
2020-09-16,"VA",0
2020-09-17,"VA",0
2020-09-18,"VA",0
2020-09-19,"VA",0
2020-09-20,"VA",0
2020-09-21,"VA",0
2020-09-22,"VA",0
2020-09-23,"VA",0
2020-09-24,"VA",0
2020-09-25,"VA",0
2020-09-26,"VA",0
2020-09-27,"VA",0
2020-09-28,"VA",0
2020-09-29,"VA",0
2020-09-30,"VA",0
2020-10-01,"VA",0
2020-10-02,"VA",0
2020-10-03,"VA",0
2020-10-04,"VA",0
2020-10-05,"VA",0
2020-10-06,"VA",0
2020-10-07,"VA",0
2020-10-08,"VA",0
2020-10-09,"VA",0
2020-10-10,"VA",0
2020-10-11,"VA",0
2020-10-12,"VA",0
2020-10-13,"VA",0
2020-10-14,"VA",0
2020-10-15,"VA",0
2020-10-16,"VA",0
2020-10-17,"VA",0
2020-10-18,"VA",0
2020-10-19,"VA",0
2020-10-20,"VA",1412.679
2020-10-21,"VA",1412.679
2020-10-22,"VA",1412.679
2020-10-23,"VA",0
2020-10-24,"VA",0
2020-10-25,"VA",0
2020-10-26,"VA",0
2020-10-27,"VA",0
2020-10-28,"VA",0
2020-10-29,"VA",0
2020-10-30,"VA",0
2020-10-31,"VA",0
2020-11-01,"VA",0
2020-08-06,"VE",0
2020-08-07,"VE",27.234
2020-08-08,"VE",0
2020-08-09,"VE",0
2020-08-10,"VE",0
2020-08-11,"VE",0
2020-08-12,"VE",0
2020-08-13,"VE",0
2020-08-14,"VE",0
2020-08-15,"VE",0
2020-08-16,"VE",0
2020-08-17,"VE",0
2020-08-18,"VE",0
2020-08-19,"VE",0
2020-08-20,"VE",0
2020-08-21,"VE",36.161
2020-08-22,"VE",0
2020-08-23,"VE",0
2020-08-24,"VE",0
2020-08-25,"VE",0
2020-08-26,"VE",0
2020-08-27,"VE",25.606
2020-08-28,"VE",0
2020-08-29,"VE",0
2020-08-30,"VE",0
2020-08-31,"VE",0
2020-09-01,"VE",0
2020-09-02,"VE",0
2020-09-03,"VE",0
2020-09-04,"VE",0
2020-09-05,"VE",0
2020-09-06,"VE",0
2020-09-07,"VE",0
2020-09-08,"VE",0
2020-09-09,"VE",39.221
2020-09-10,"VE",39.527
2020-09-11,"VE",0
2020-09-12,"VE",0
2020-09-13,"VE",0
2020-09-14,"VE",0
2020-09-15,"VE",36.267
2020-09-16,"VE",35.629
2020-09-17,"VE",0
2020-09-18,"VE",32.459
2020-09-19,"VE",32.71
2020-09-20,"VE",0
2020-09-21,"VE",0
2020-09-22,"VE",0
2020-09-23,"VE",0
2020-09-24,"VE",0
2020-09-25,"VE",0
2020-09-26,"VE",0
2020-09-27,"VE",0
2020-09-28,"VE",0
2020-09-29,"VE",0
2020-09-30,"VE",0
2020-10-01,"VE",28.55
2020-10-02,"VE",0
2020-10-03,"VE",27.867
2020-10-04,"VE",28.666
2020-10-05,"VE",0
2020-10-06,"VE",0
2020-10-07,"VE",0
2020-10-08,"VE",0
2020-10-09,"VE",25.069
2020-10-10,"VE",0
2020-10-11,"VE",0
2020-10-12,"VE",0
2020-10-13,"VE",0
2020-10-14,"VE",0
2020-10-15,"VE",0
2020-10-16,"VE",0
2020-10-17,"VE",0
2020-10-18,"VE",0
2020-10-19,"VE",0
2020-10-20,"VE",0
2020-10-21,"VE",0
2020-10-22,"VE",0
2020-10-23,"VE",0
2020-10-24,"VE",0
2020-10-25,"VE",0
2020-10-26,"VE",0
2020-10-27,"VE",0
2020-10-28,"VE",0
2020-10-29,"VE",0
2020-10-30,"VE",0
2020-10-31,"VE",0
2020-11-01,"VE",0
2020-08-06,"ZA",0
2020-08-07,"ZA",134.924
2020-08-08,"ZA",125.958
2020-08-09,"ZA",120.19
2020-08-10,"ZA",116.519
2020-08-11,"ZA",112.573
2020-08-12,"ZA",107.888
2020-08-13,"ZA",0
2020-08-14,"ZA",0
2020-08-15,"ZA",81.087
2020-08-16,"ZA",73.381
2020-08-17,"ZA",66.206
2020-08-18,"ZA",63.32
2020-08-19,"ZA",62.711
2020-08-20,"ZA",65.375
2020-08-21,"ZA",65.216
2020-08-22,"ZA",58.286
2020-08-23,"ZA",56.344
2020-08-24,"ZA",54.022
2020-08-25,"ZA",51.941
2020-08-26,"ZA",50.277
2020-08-27,"ZA",0
2020-08-28,"ZA",44.19
2020-08-29,"ZA",40.452
2020-08-30,"ZA",37.349
2020-08-31,"ZA",36.812
2020-09-01,"ZA",37.554
2020-09-02,"ZA",36.713
2020-09-03,"ZA",0
2020-09-04,"ZA",35.478
2020-09-05,"ZA",36.001
2020-09-06,"ZA",34.524
2020-09-07,"ZA",32.424
2020-09-08,"ZA",0
2020-09-09,"ZA",29.343
2020-09-10,"ZA",0
2020-09-11,"ZA",27.515
2020-09-12,"ZA",0
2020-09-13,"ZA",0
2020-09-14,"ZA",27.161
2020-09-15,"ZA",27.428
2020-09-16,"ZA",26.688
2020-09-17,"ZA",0
2020-09-18,"ZA",0
2020-09-19,"ZA",27.047
2020-09-20,"ZA",27.56
2020-09-21,"ZA",0
2020-09-22,"ZA",26.946
2020-09-23,"ZA",28.329
2020-09-24,"ZA",0
2020-09-25,"ZA",27.645
2020-09-26,"ZA",0
2020-09-27,"ZA",0
2020-09-28,"ZA",0
2020-09-29,"ZA",0
2020-09-30,"ZA",22.377
2020-10-01,"ZA",0
2020-10-02,"ZA",21.763
2020-10-03,"ZA",22.411
2020-10-04,"ZA",24.612
2020-10-05,"ZA",0
2020-10-06,"ZA",25.402
2020-10-07,"ZA",25.701
2020-10-08,"ZA",26.053
2020-10-09,"ZA",26.031
2020-10-10,"ZA",25.337
2020-10-11,"ZA",26.929
2020-10-12,"ZA",26.934
2020-10-13,"ZA",26.843
2020-10-14,"ZA",0
2020-10-15,"ZA",27.12
2020-10-16,"ZA",27.202
2020-10-17,"ZA",28.546
2020-10-18,"ZA",27.062
2020-10-19,"ZA",27.271
2020-10-20,"ZA",28.652
2020-10-21,"ZA",28.343
2020-10-22,"ZA",28.772
2020-10-23,"ZA",29.702
2020-10-24,"ZA",29.408
2020-10-25,"ZA",29.181
2020-10-26,"ZA",29.085
2020-10-27,"ZA",27.712
2020-10-28,"ZA",27.813
2020-10-29,"ZA",27.351
2020-10-30,"ZA",27.11
2020-10-31,"ZA",27.146
2020-11-01,"ZA",26.992
2020-08-06,"CF",0
2020-08-07,"CF",0
2020-08-08,"CF",0.976
2020-08-09,"CF",0
2020-08-10,"CF",0
2020-08-11,"CF",0
2020-08-12,"CF",0
2020-08-13,"CF",0
2020-08-14,"CF",0
2020-08-15,"CF",0
2020-08-16,"CF",0
2020-08-17,"CF",0
2020-08-18,"CF",0
2020-08-19,"CF",0
2020-08-20,"CF",0
2020-08-21,"CF",0
2020-08-22,"CF",0
2020-08-23,"CF",0
2020-08-24,"CF",0
2020-08-25,"CF",0
2020-08-26,"CF",0
2020-08-27,"CF",0
2020-08-28,"CF",0
2020-08-29,"CF",0
2020-08-30,"CF",0
2020-08-31,"CF",0
2020-09-01,"CF",0
2020-09-02,"CF",0
2020-09-03,"CF",0
2020-09-04,"CF",0
2020-09-05,"CF",0
2020-09-06,"CF",0
2020-09-07,"CF",0
2020-09-08,"CF",0
2020-09-09,"CF",0
2020-09-10,"CF",0.71
2020-09-11,"CF",0
2020-09-12,"CF",0
2020-09-13,"CF",0
2020-09-14,"CF",0
2020-09-15,"CF",0
2020-09-16,"CF",0
2020-09-17,"CF",1.361
2020-09-18,"CF",0
2020-09-19,"CF",0
2020-09-20,"CF",0
2020-09-21,"CF",0
2020-09-22,"CF",0
2020-09-23,"CF",0
2020-09-24,"CF",0.592
2020-09-25,"CF",0
2020-09-26,"CF",0
2020-09-27,"CF",0
2020-09-28,"CF",0
2020-09-29,"CF",0
2020-09-30,"CF",0
2020-10-01,"CF",0.799
2020-10-02,"CF",0.739
2020-10-03,"CF",0
2020-10-04,"CF",0
2020-10-05,"CF",1.154
2020-10-06,"CF",0
2020-10-07,"CF",0
2020-10-08,"CF",0
2020-10-09,"CF",0
2020-10-10,"CF",0
2020-10-11,"CF",0
2020-10-12,"CF",0
2020-10-13,"CF",0
2020-10-14,"CF",0
2020-10-15,"CF",0
2020-10-16,"CF",0
2020-10-17,"CF",0.059
2020-10-18,"CF",0
2020-10-19,"CF",0
